# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.7534375592796881,1.8515022336000007,3.0,0.0,2.2603126778390648,3.0000000000000107,0,0.0,0.0,0.0
 0.7637417951114109,1.8749522944000008,3.0,0.0,2.291225385334233,2.9999999999999676,0,0.0,0.0,0.0
 0.7739878021433328,1.8985856768000007,3.0,0.0,2.3219634064299988,3.0000000000000218,0,0.0,0.0,0.0
 0.7841768508017396,1.9224000000000008,3.0,0.0,2.352530552405219,3.000000000000011,0,0.0,0.0,0.0
 0.7943101338897802,1.946392883200001,3.0,0.0,2.382930401669341,2.999999999999989,0,0.0,0.0,0.0
 0.8043887723400093,1.970561945600001,3.0,0.0,2.413166317020028,2.999999999999989,0,0.0,0.0,0.0
 0.814413820445929,1.994904806400001,3.0,0.0,2.443241461337787,2.999999999999989,0,0.0,0.0,0.0
 0.8243862706280355,2.019419084800001,3.0,0.0,2.4731588118841064,2.999999999999989,0,0.0,0.0,0.0
 0.8343070577830846,2.0441024000000008,3.0,0.0,2.5029211733492533,2.999999999999978,0,0.0,0.0,0.0
 0.8441770632594409,2.068952371200001,3.0,0.0,2.532531189778322,2.9999999999999774,0,0.0,0.0,0.0
 0.8539971184963101,2.093966617600001,3.0,0.0,2.5619913554889298,3.0,0,0.0,0.0,0.0
 0.86376800836027,2.119142758400001,3.0,0.0,2.5913040250808095,3.0,0,0.0,0.0,0.0
 0.873490474208697,2.144478412800001,3.0,0.0,2.6204714226260903,3.0,0,0.0,0.0,0.0
 0.8831652167063653,2.1699712000000013,3.0,0.0,2.6494956501190954,3.0000000000000115,0,0.0,0.0,0.0
 0.8927928984185906,2.1956187392000013,3.0,0.0,2.678378695255771,2.9999999999999885,0,0.0,0.0,0.0
 0.9023741462017484,2.2214186496000012,3.0,0.0,2.7071224386052446,3.0,0,0.0,0.0,0.0
 0.9119095534097671,2.247368550400001,3.0,0.0,2.735728660229301,3.000000000000023,0,0.0,0.0,0.0
 0.9213996819332355,2.273466060800001,3.0,0.0,2.7641990457997063,3.0000000000000115,0,0.0,0.0,0.0
 0.9308450640860348,2.299708800000001,3.0,0.0,2.7925351922581045,3.0000000000000235,0,0.0,0.0,0.0
 0.9402462043528818,2.3260943872000013,3.0,0.0,2.820738613058645,2.999999999999988,0,0.0,0.0,0.0
 0.9496035810098167,2.352620441600001,3.0,0.0,2.8488107430294503,3.0000000000000355,0,0.0,0.0,0.0
 0.9589176476284782,2.3792845824000013,3.0,0.0,2.8767529428854353,3.0000000000000475,0,0.0,0.0,0.0
 0.9681888344739371,2.406084428800001,3.0,0.0,2.904566503421812,3.000000000000024,0,0.0,0.0,0.0
 0.9774175498049272,2.4330176000000012,3.0,0.0,2.9322526494147825,2.999999999999988,0,0.0,0.0,0.0
 0.986604181084458,2.460081715200001,3.0,0.0,2.9598125432533746,2.999999999999976,0,0.0,0.0,0.0
 0.9957490961080511,2.4872743936000012,3.0,0.0,2.987247288324154,3.000000000000012,0,0.0,0.0,0.0
 1.0048526440561658,2.514593254400001,3.0,0.0,3.014557932168498,2.9999999999999756,0,0.0,0.0,0.0
 1.0139151564767805,2.5420359168000015,3.0,0.0,3.0417454694303423,3.0000000000000244,0,0.0,0.0,0.0
 1.0229369482035542,2.569600000000001,3.0,0.0,3.0688108446106632,3.0,0,0.0,0.0,0.0
 1.0319183182145124,2.5972831232000013,3.0,0.0,3.095754954643538,3.0,0,0.0,0.0,0.0
 1.040859550435761,2.625082905600001,3.0,0.0,3.122578651307283,2.9999999999999503,0,0.0,0.0,0.0
 1.049760914494344,2.6529969664000017,3.0,0.0,3.1492827434830324,3.0,0,0.0,0.0,0.0
 1.058622666424004,2.6810229248000015,3.0,0.0,3.1758679992720125,3.00000000000005,0,0.0,0.0,0.0
 1.0674450493272871,2.7091584000000015,3.0,0.0,3.2023351479818625,3.00000000000005,0,0.0,0.0,0.0
 1.076228293997143,2.7374010112000016,3.0,0.0,3.2286848819914304,3.0000000000000253,0,0.0,0.0,0.0
 1.0849726195009106,2.765748377600002,3.0,0.0,3.254917858502733,3.0,0,0.0,0.0,0.0
 1.0936782337293427,2.794198118400002,3.0,0.0,3.281034701188029,2.999999999999949,0,0.0,0.0,0.0
 1.102345333913108,2.822747852800002,3.0,0.0,3.3070360017393243,2.999999999999949,0,0.0,0.0,0.0
 1.1109741071090127,2.8513952000000016,3.0,0.0,3.3329223213270387,3.0000000000000258,0,0.0,0.0,0.0
 1.1195647306580065,2.880137779200002,3.0,0.0,3.3586941919740205,3.0000000000000258,0,0.0,0.0,0.0
 1.1281173726168752,2.908973209600002,3.0,0.0,3.384352117850626,2.999999999999948,0,0.0,0.0,0.0
 1.136632192165376,2.937899110400002,3.0,0.0,3.4098965764961284,3.000000000000026,0,0.0,0.0,0.0
 1.145109339990437,2.9669131008000016,3.0,0.0,3.435328019971312,3.0,0,0.0,0.0,0.0
 1.1535489586489172,2.9960128000000017,3.0,0.0,3.460646875946752,3.0,0,0.0,0.0,0.0
 1.1619511829103097,3.025195827200002,3.0,0.0,3.4858535487309297,2.9999999999999734,0,0.0,0.0,0.0
 1.170316140080677,3.054459801600002,3.0,0.0,3.5109484202420314,3.0,0,0.0,0.0,0.0
 1.1786439503089987,3.083802342400002,3.0,0.0,3.5359318509269966,3.0,0,0.0,0.0,0.0
 1.1869347268770376,3.1132210688000015,3.0,0.0,3.5608041806311133,3.0,0,0.0,0.0,0.0
 1.195188576473744,3.1427136000000018,3.0,0.0,3.5855657294212326,3.000000000000027,0,0.0,0.0,0.0
 1.203405599455147,3.172277555200002,3.0,0.0,3.6102167983654416,3.000000000000027,0,0.0,0.0,0.0
 1.211585890090615,3.2019105536000017,3.0,0.0,3.6347576702718456,3.0,0,0.0,0.0,0.0
 1.2197295367963075,3.231610214400002,3.0,0.0,3.659188610388923,2.9999999999999454,0,0.0,0.0,0.0
 1.2278366223565746,3.2613741568000023,3.0,0.0,3.6835098670697244,3.0,0,0.0,0.0,0.0
 1.2359072241340239,3.291200000000002,3.0,0.0,3.707721672402072,3.0,0,0.0,0.0,0.0
 1.2439414142689098,3.3210853632000026,3.0,0.0,3.7318242428067294,2.999999999999945,0,0.0,0.0,0.0
 1.2519392598684658,3.3510278656000025,3.0,0.0,3.7558177796053975,3.000000000000028,0,0.0,0.0,0.0
 1.2599008231867572,3.381025126400002,3.0,0.0,3.7797024695602714,2.999999999999944,0,0.0,0.0,0.0
 1.267826161795589,3.411074764800002,3.0,0.0,3.803478485386767,3.0,0,0.0,0.0,0.0
 1.2757153287469747,3.441174400000002,3.0,0.0,3.827145986240924,3.0,0,0.0,0.0,0.0
 1.2835683727276348,3.471321651200002,3.0,0.0,3.850705118182904,2.9999999999999716,0,0.0,0.0,0.0
 1.2913853382059652,3.5015141376000023,3.0,0.0,3.874156014617895,2.9999999999999716,0,0.0,0.0,0.0
 1.2991662655718867,3.5317494784000023,3.0,0.0,3.8974987967156594,2.9999999999999716,0,0.0,0.0,0.0
 1.3069111912699611,3.5620252928000022,3.0,0.0,3.920733573809882,2.9999999999999427,0,0.0,0.0,0.0
 1.314620147926136,3.5923392000000023,3.0,0.0,3.9438604437784064,3.0,0,0.0,0.0,0.0
 1.3222931644684555,3.622688819200002,3.0,0.0,3.9668794934053655,3.0000000000000577,0,0.0,0.0,0.0
 1.329930266242057,3.653071769600002,3.0,0.0,3.98979079872617,3.0,0,0.0,0.0,0.0
 1.3375434570166762,3.6834856704000023,3.0,0.0,4.0,1.3409884995743706,0,0.0,0.0,0.0
 1.3451540746166761,3.713928140800002,3.0,0.0,4.0,0.0,0,0.0,0.0,0.0
 1.3527712394166762,3.7443968000000023,3.0,0.0,4.0,0.0,0,0.0,0.0,0.0
 1.3603943562166763,3.7748892672000025,3.0,0.0,4.0,0.0,0,0.0,0.0,0.0
 1.3680228298166763,3.805403161600003,3.0,0.0,4.0,0.0,0,0.0,0.0,0.0
 1.3756560650166763,3.8359361024000025,3.0,0.0,4.0,0.0,0,0.0,0.0,0.0
 1.3832934666166763,3.8664857088000026,3.0,0.0,4.0,0.0,0,0.0,0.0,0.0
 1.3909344394166763,3.8970496000000026,3.0,0.0,4.0,0.0,0,0.0,0.0,0.0
 1.3985783882166762,3.9276253952000024,3.0,0.0,4.0,0.0,0,0.0,0.0,0.0
 1.4062247178166765,3.9582107136000033,3.0,0.0,4.0,0.0,0,0.0,0.0,0.0
 1.4138728330166763,3.9888031744000028,3.0,0.0,4.0,0.0,0,0.0,0.0,0.0
 1.4215221386166765,4.019400396800004,3.0,0.0,4.0,0.0,0,0.0,0.0,0.0
 1.4291720394166763,4.0500000000000025,3.0,0.0,4.0,0.0,0,0.0,0.0,0.0
 1.4368219402166764,4.080599603200003,3.0,0.0,4.0,0.0,0,0.0,0.0,0.0
 1.4444712458166762,4.111196825600002,3.0,0.0,4.0,0.0,0,0.0,0.0,0.0
 1.4521193610166763,4.1417892864000025,3.0,0.0,4.0,0.0,0,0.0,0.0,0.0
 1.4597656906166763,4.1723746048000026,3.0,0.0,4.0,0.0,0,0.0,0.0,0.0
 1.4674096394166762,4.202950400000002,3.0,0.0,4.0,0.0,0,0.0,0.0,0.0
 1.4750506122166762,4.233514291200002,3.0,0.0,4.0,0.0,0,0.0,0.0,0.0
 1.4826880138166763,4.2640638976000025,3.0,0.0,4.0,0.0,0,0.0,0.0,0.0
 1.4903212490166762,4.294596838400002,3.0,0.0,4.0,0.0,0,0.0,0.0,0.0
 1.4979497226166762,4.3251107328000025,3.0,0.0,4.0,0.0,0,0.0,0.0,0.0
 1.5055728394166763,4.355603200000003,3.0,0.0,4.0,0.0,0,0.0,0.0,0.0
 1.5131900042166764,4.386071859200003,3.0,0.0,4.0,0.0,0,0.0,0.0,0.0
 1.5208006218166763,4.416514329600003,3.0,0.0,4.0,0.0,0,0.0,0.0,0.0
 1.5284225366187496,4.446928230400003,3.0,0.0,3.9806457011896947,-2.539296136587689,0,0.0,0.0,0.0
 1.5360772854855513,4.477311180800003,3.0,0.0,3.9576814545892898,-2.999999999999971,0,0.0,0.0,0.0
 1.5437682393193966,4.507660800000003,3.0,0.0,3.9346085930877543,-2.999999999999971,0,0.0,0.0,0.0
 1.551495430143526,4.537974707200003,3.0,0.0,3.911427020615366,-3.0,0,0.0,0.0,0.0
 1.559258893782619,4.568250521600003,3.0,0.0,3.888136629698087,-3.0,0,0.0,0.0,0.0
 1.5670586699868851,4.598485862400002,3.0,0.0,3.864737301085289,-2.999999999999943,0,0.0,0.0,0.0
 1.5748948025623402,4.628678348800003,3.0,0.0,3.8412289033589238,-3.0000000000000284,0,0.0,0.0,0.0
 1.5827673395076103,4.658825600000004,3.0,0.0,3.817611292523113,-3.0000000000000284,0,0.0,0.0,0.0
 1.5906763331576363,4.688925235200003,3.0,0.0,3.7938843115730347,-3.000000000000028,0,0.0,0.0,0.0
 1.5986218403346732,4.718974873600003,3.0,0.0,3.7700477900419243,-2.999999999999972,0,0.0,0.0,0.0
 1.6066039225069986,4.748972134400002,3.0,0.0,3.7461015435249485,-2.999999999999972,0,0.0,0.0,0.0
 1.6146226459557915,4.778914636800003,3.0,0.0,3.7220453731785694,-3.0000000000000275,0,0.0,0.0,0.0
 1.6226780819506503,4.808800000000002,3.0,0.0,3.6978790651939932,-2.9999999999999725,0,0.0,0.0,0.0
 1.6307703069342732,4.838625843200003,3.0,0.0,3.6736023902431247,-3.0,0,0.0,0.0,0.0
 1.638899402716843,4.868389785600003,3.0,0.0,3.649215102895415,-2.9999999999999725,0,0.0,0.0,0.0
 1.6470654566807124,4.898089446400003,3.0,0.0,3.6247169410038076,-2.999999999999973,0,0.0,0.0,0.0
 1.6552685619960164,4.927722444800002,3.0,0.0,3.600107625057896,-2.999999999999946,0,0.0,0.0,0.0
 1.6635088178478896,4.957286400000003,3.0,0.0,3.5753868575022762,-3.0,0,0.0,0.0,0.0
 1.6717863296760145,4.986778931200003,3.0,0.0,3.5505543220179017,-3.0,0,0.0,0.0,0.0
 1.6801012094272807,5.016197657600003,3.0,0.0,3.525609682764103,-3.0000000000000266,0,0.0,0.0,0.0
 1.6884535758223918,5.045540198400003,3.0,0.0,3.500552583578769,-3.0000000000000533,0,0.0,0.0,0.0
 1.6968435546373213,5.074804172800003,3.0,0.0,3.475382647133981,-2.9999999999999734,0,0.0,0.0,0.0
 1.7052712790005846,5.103987200000002,3.0,0.0,3.4500994740441904,-3.000000000000053,0,0.0,0.0,0.0
 1.7137368897073744,5.133086899200002,3.0,0.0,3.424702641923821,-3.0,0,0.0,0.0,0.0
 1.7222405355516774,5.162100889600003,3.0,0.0,3.3991917043909123,-2.9999999999999476,0,0.0,0.0,0.0
 1.7307823736775902,5.191026790400002,3.0,0.0,3.373566190013174,-3.0,0,0.0,0.0,0.0
 1.7393625699511446,5.219862220800003,3.0,0.0,3.3478256011925107,-3.0000000000000258,0,0.0,0.0,0.0
 1.747981299354045,5.2486048000000025,3.0,0.0,3.32196941298381,-2.9999999999999742,0,0.0,0.0,0.0
 1.756638746400862,5.277252147200003,3.0,0.0,3.2959970718433587,-3.0000000000000258,0,0.0,0.0,0.0
 1.7653351055813216,5.3058018816000025,3.0,0.0,3.26990799430198,-2.999999999999949,0,0.0,0.0,0.0
 1.774070581829491,5.334251622400004,3.0,0.0,3.2437015655574717,-3.0,0,0.0,0.0,0.0
 1.7828453910217938,5.362598988800002,3.0,0.0,3.217377137980564,-2.9999999999999494,0,0.0,0.0,0.0
 1.7916597605059714,5.3908416000000035,3.0,0.0,3.1909340295280306,-3.00000000000005,0,0.0,0.0,0.0
 1.8005139296632628,5.4189770752000035,3.0,0.0,3.164371522056156,-3.000000000000025,0,0.0,0.0,0.0
 1.8094081505063069,5.447003033600003,3.0,0.0,3.137688859527024,-3.0,0,0.0,0.0,0.0
 1.8183426883154574,5.474917094400003,3.0,0.0,3.1108852460995724,-3.0,0,0.0,0.0,0.0
 1.827317822316466,5.502716876800003,3.0,0.0,3.083959844096547,-3.0,0,0.0,0.0,0.0
 1.8363338464027434,5.530400000000004,3.0,0.0,3.056911771837714,-3.0000000000000244,0,0.0,0.0,0.0
 1.8453910699057068,5.5579640832000035,3.0,0.0,3.0297401013288243,-2.9999999999999756,0,0.0,0.0,0.0
 1.8544898184170453,5.585406745600003,3.0,0.0,3.0024438557948088,-3.0,0,0.0,0.0,0.0
 1.863630434667097,5.612725606400003,3.0,0.0,2.975022007044653,-3.0000000000000484,0,0.0,0.0,0.0
 1.872813279463927,5.639918284800004,3.0,0.0,2.947473472654163,-3.0000000000000484,0,0.0,0.0,0.0
 1.8820387326981436,5.666982400000004,3.0,0.0,2.919797112951513,-3.0,0,0.0,0.0,0.0
 1.891307194418982,5.693915571200003,3.0,0.0,2.8919917277889975,-3.0,0,0.0,0.0,0.0
 1.900619085987728,5.720715417600003,3.0,0.0,2.8640560530827597,-2.999999999999976,0,0.0,0.0,0.0
 1.9099748513151742,5.747379558400003,3.0,0.0,2.8359887571004214,-3.0,0,0.0,0.0,0.0
 1.919374958190477,5.773905612800004,3.0,0.0,2.807788436474513,-2.9999999999999765,0,0.0,0.0,0.0
 1.9288198997095558,5.800291200000003,3.0,0.0,2.7794536119172766,-3.0000000000000235,0,0.0,0.0,0.0
 1.9383101958120237,5.826533939200003,3.0,0.0,2.7509827236098734,-2.9999999999999534,0,0.0,0.0,0.0
 1.947846394936601,5.852631449600003,3.0,0.0,2.7223741262361414,-3.000000000000023,0,0.0,0.0,0.0
 1.957429075806051,5.878581350400004,3.0,0.0,2.693626083627791,-3.0,0,0.0,0.0,0.0
 1.9670588493538845,5.904381260800003,3.0,0.0,2.664736762984291,-2.999999999999977,0,0.0,0.0,0.0
 1.9767363608064574,5.930028800000003,3.0,0.0,2.6357042286265724,-2.999999999999977,0,0.0,0.0,0.0
 1.9864622919356312,5.955521587200003,3.0,0.0,2.6065264352390507,-3.0000000000000457,0,0.0,0.0,0.0
 1.9962373634989337,5.980857241600003,3.0,0.0,2.577201220549143,-3.0000000000000226,0,0.0,0.0,0.0
 2.006062337886137,6.006033382400004,3.0,0.0,2.5477262973875336,-2.9999999999999774,0,0.0,0.0,0.0
 2.0159380219934446,6.031047628800003,3.0,0.0,2.51809924506561,-3.000000000000045,0,0.0,0.0,0.0
 2.025865270349067,6.055897600000003,3.0,0.0,2.4883174999987427,-2.999999999999955,0,0.0,0.0,0.0
 2.0358449885168963,6.080580915200004,3.0,0.0,2.4583783454952552,-3.0,0,0.0,0.0,0.0
 2.0458781368083927,6.105095193600003,3.0,0.0,2.4282789006207657,-3.0000000000000444,0,0.0,0.0,0.0
 2.055965734336657,6.129438054400003,3.0,0.0,2.3980161080359728,-3.000000000000044,0,0.0,0.0,0.0
 2.066108863451111,6.1536071168000035,3.0,0.0,2.367586720692611,-2.999999999999956,0,0.0,0.0,0.0
 2.076308674596374,6.177600000000003,3.0,0.0,2.3369872872568216,-3.0000000000000435,0,0.0,0.0,0.0
 2.086566391644852,6.201414323200003,3.0,0.0,2.3062141361113873,-3.0,0,0.0,0.0,0.0
 2.0968833177594406,6.225047705600003,3.0,0.0,2.2752633577676216,-3.0,0,0.0,0.0,0.0
 2.107260841850791,6.248497766400003,3.0,0.0,2.244130785493571,-2.9999999999999574,0,0.0,0.0,0.0
 2.117700445702904,6.271762124800004,3.0,0.0,2.2128119739372316,-3.0,0,0.0,0.0,0.0
 2.128203711851784,6.294838400000003,3.0,0.0,2.1813021754905924,-3.0,0,0.0,0.0,0.0
 2.1387723323147187,6.317724211200003,3.0,0.0,2.1495963141017875,-3.0,0,0.0,0.0,0.0
 2.1494081182828824,6.340417177600003,3.0,0.0,2.1176889561972967,-3.0,0,0.0,0.0,0.0
 2.160113010907849,6.362914918400004,3.0,0.0,2.0855742783223974,-3.0,0,0.0,0.0,0.0
 2.1708890933338143,6.385215052800003,3.0,0.0,2.0532460310445004,-3.0000000000000413,0,0.0,0.0,0.0
 2.1817386041526317,6.407315200000003,3.0,0.0,2.0206974985880484,-3.0,0,0.0,0.0,0.0
 2.1926639524889513,6.429212979200003,3.0,0.0,1.987921453579089,-3.000000000000041,0,0.0,0.0,0.0
 2.2036677349591263,6.450906009600004,3.0,0.0,1.9549101061685645,-2.9999999999999596,0,0.0,0.0,0.0
 2.2147527547913115,6.4723919104000025,3.0,0.0,1.9216550466720081,-3.00000000000006,0,0.0,0.0,0.0
 2.2259220434473557,6.493668300800003,3.0,0.0,1.8881471807038757,-3.0,0,0.0,0.0,0.0
 2.2371788851517254,6.514732800000003,3.0,0.0,1.8543766555907668,-2.9999999999999805,0,0.0,0.0,0.0
 2.248526844812043,6.535583027200003,3.0,0.0,1.820332776609814,-2.9999999999999805,0,0.0,0.0,0.0
 2.2599697999133457,6.556216601600003,3.0,0.0,1.7860039113059067,-2.999999999999942,0,0.0,0.0,0.0
 2.27151197708913,6.576631142400004,3.0,0.0,1.7513773797785535,-3.0000000000000577,0,0.0,0.0,0.0
 2.283157994222912,6.5968242688000025,3.0,0.0,1.7164393283772073,-2.999999999999962,0,0.0,0.0,0.0
 2.2949129091231337,6.616793600000003,3.0,0.0,1.6811745836765424,-3.0,0,0.0,0.0,0.0
 2.306782276053092,6.6365367552000025,3.0,0.0,1.6455664828866678,-2.9999999999999627,0,0.0,0.0,0.0
 2.3187722117016807,6.656051353600002,3.0,0.0,1.6095966759409015,-3.000000000000037,0,0.0,0.0,0.0
 2.3308894725708083,6.675335014400003,3.0,0.0,1.5732448933335181,-3.000000000000055,0,0.0,0.0,0.0
 2.34314154626017,6.694385356800003,3.0,0.0,1.536488672265433,-2.9999999999999636,0,0.0,0.0,0.0
 2.3555367597891865,6.713200000000003,3.0,0.0,1.4993030316783842,-2.999999999999964,0,0.0,0.0,0.0
 2.3680844089650166,6.731776563200002,3.0,0.0,1.4616600841508944,-2.9999999999999645,0,0.0,0.0,0.0
 2.380794913963705,6.750112665600003,3.0,0.0,1.4235285691548285,-3.0000000000000524,0,0.0,0.0,0.0
 2.393680007852386,6.768205926400003,3.0,0.0,1.384873287488785,-3.0000000000000173,0,0.0,0.0,0.0
 2.4067529669103407,6.7860539648000024,3.0,0.0,1.345654410314921,-3.000000000000017,0,0.0,0.0,0.0
 2.4200288945520763,6.803654400000003,3.0,0.0,1.3058266273897143,-3.0,0,0.0,0.0,0.0
 2.4335250747890442,6.821004851200003,3.0,0.0,1.2653380866788106,-2.9999999999999836,0,0.0,0.0,0.0
 2.447261417061127,6.838102937600002,3.0,0.0,1.2241290598625618,-3.000000000000016,0,0.0,0.0,0.0
 2.461261022825118,6.854946278400003,3.0,0.0,1.182130242570588,-3.0000000000000475,0,0.0,0.0,0.0
 2.47555091695263,6.871532492800003,3.0,0.0,1.1392605601880528,-2.9999999999999845,0,0.0,0.0,0.0
 2.4901630061514184,6.887859200000002,3.0,0.0,1.095424292591688,-2.99999999999997,0,0.0,0.0,0.0
 2.5051353563319014,6.903924019200002,3.0,0.0,1.0505072420502382,-3.0000000000000444,0,0.0,0.0,0.0
 2.5205139281892723,6.919724569600002,3.0,0.0,1.0043715264781248,-3.0000000000000435,0,0.0,0.0,0.0
 2.536354988147107,6.935258470400003,3.0,0.0,0.9568483466046205,-3.000000000000014,0,0.0,0.0,0.0
 2.5527285446070347,6.950523340800002,3.0,0.0,0.907727677224838,-2.9999999999999662,0,0.0,0.0,0.0
 2.569723395627761,6.965516800000003,3.0,0.0,0.8567431241626586,-3.000000000000033,0,0.0,0.0,0.0
 2.587454815523454,6.980236467200003,3.0,0.0,0.8035488644755806,-2.999999999999975,0,0.0,0.0,0.0
 2.6060767831189895,6.994679961600003,3.0,0.0,0.7476829616889734,-3.0000000000000058,0,0.0,0.0,0.0
 2.625802520683445,7.008844902400002,3.0,0.0,0.688505748995607,-2.9999999999999942,0,0.0,0.0,0.0
 2.6469414716559845,7.022728908800002,3.0,0.0,0.6250888960779887,-2.9999999999999947,0,0.0,0.0,0.0
 2.66997230848206,7.036329600000002,3.0,0.0,0.5559963855997628,-2.999999999999981,0,0.0,0.0,0.0
